EmpID,AgeGroup,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,EducationField,EmployeeNumber,Gender,JobRole,JobSatisfaction,MaritalStatus,MonthlyRate,OverTime,PercentSalaryHike,PerformanceRating,WorkLifeBalance,YearsAtCompany,YearsSinceLastPromotion
207,26-35,No,Travel_Rarely,195,Sales,1,Medical,620,Female,Sales Executive,3,Single,6698,No,16,3,3,5,0
208,26-35,No,Travel_Rarely,538,Research & Development,25,Other,652,Male,Laboratory Technician,4,Single,14004,No,14,3,3,3,0
209,26-35,No,Travel_Rarely,1017,Research & Development,6,Life Sciences,691,Male,Research Scientist,4,Single,19368,No,13,3,3,17,11
210,26-35,No,Non-Travel,727,Research & Development,3,Life Sciences,704,Male,Laboratory Technician,3,Married,16900,No,18,3,3,1,0
211,26-35,No,Non-Travel,1225,Research & Development,2,Life Sciences,771,Female,Healthcare Representative,1,Divorced,4761,No,11,3,4,1,0
212,26-35,No,Travel_Rarely,384,Sales,8,Life Sciences,805,Female,Sales Representative,4,Married,20317,No,16,3,2,3,0
213,26-35,No,Travel_Rarely,1258,Research & Development,1,Life Sciences,826,Female,Research Scientist,3,Single,13301,No,13,3,3,2,2
214,26-35,No,Travel_Rarely,950,Research & Development,7,Other,845,Male,Manufacturing Director,3,Single,18869,No,21,4,4,8,1
215,26-35,No,Travel_Rarely,1343,Research & Development,27,Medical,856,Female,Research Scientist,1,Single,17852,No,11,3,2,6,1
216,26-35,No,Travel_Rarely,607,Research & Development,9,Life Sciences,880,Female,Manufacturing Director,3,Married,23457,Yes,20,4,3,17,5
217,26-35,Yes,Travel_Frequently,130,Research & Development,25,Life Sciences,881,Female,Research Scientist,2,Divorced,16612,Yes,19,3,2,10,7
218,26-35,No,Travel_Rarely,672,Research & Development,25,Technical Degree,899,Male,Manufacturing Director,2,Married,9129,No,16,3,3,13,4
219,26-35,No,Travel_Rarely,1137,Research & Development,21,Life Sciences,942,Female,Healthcare Representative,4,Married,19170,Yes,25,4,1,10,0
220,26-35,No,Travel_Rarely,1219,Sales,18,Medical,975,Female,Sales Executive,3,Married,6179,No,16,3,3,5,1
221,26-35,No,Travel_Rarely,882,Sales,3,Life Sciences,984,Male,Sales Executive,4,Divorced,6812,No,13,3,3,10,0
222,26-35,Yes,Travel_Rarely,622,Research & Development,14,Other,1010,Male,Laboratory Technician,2,Divorced,10074,Yes,24,4,1,4,0
223,26-35,No,Travel_Rarely,583,Research & Development,25,Medical,1014,Female,Healthcare Representative,3,Divorced,6975,Yes,11,3,2,16,10
224,26-35,No,Travel_Rarely,802,Research & Development,10,Other,1028,Male,Laboratory Technician,4,Divorced,9541,No,20,4,2,3,1
225,26-35,Yes,Travel_Rarely,1204,Sales,4,Technical Degree,1100,Male,Sales Executive,1,Single,10333,Yes,22,4,3,8,4
226,26-35,No,Travel_Frequently,1182,Sales,11,Marketing,1137,Male,Sales Executive,4,Divorced,18500,No,11,3,3,5,0
227,26-35,No,Travel_Rarely,528,Human Resources,8,Technical Degree,1164,Male,Human Resources,3,Single,7108,No,17,3,1,5,1
228,26-35,No,Travel_Rarely,982,Research & Development,1,Medical,1172,Male,Laboratory Technician,3,Married,16340,No,12,3,3,8,1
229,26-35,No,Travel_Rarely,819,Research & Development,2,Life Sciences,1182,Male,Manufacturing Director,2,Divorced,19588,No,18,3,4,7,6
230,26-35,No,Travel_Frequently,636,Research & Development,4,Other,1185,Male,Laboratory Technician,4,Married,26537,No,13,3,4,2,2
231,26-35,No,Travel_Rarely,1361,Sales,17,Life Sciences,1218,Male,Sales Executive,1,Married,21026,Yes,15,3,3,7,1
232,26-35,No,Non-Travel,1212,Sales,8,Marketing,1243,Female,Sales Executive,4,Married,13755,Yes,11,3,2,13,4
233,26-35,No,Travel_Rarely,735,Research & Development,6,Life Sciences,1291,Male,Research Scientist,3,Married,6020,Yes,14,3,3,3,2
234,26-35,No,Travel_Frequently,482,Research & Development,4,Life Sciences,1350,Male,Research Scientist,3,Single,2690,Yes,11,3,3,9,1
235,26-35,No,Travel_Rarely,817,Research & Development,1,Medical,1369,Female,Laboratory Technician,4,Married,10846,No,12,3,3,9,0
236,26-35,Yes,Travel_Frequently,662,Sales,18,Marketing,1380,Female,Sales Executive,3,Married,23288,Yes,18,3,2,4,3
237,26-35,No,Travel_Frequently,200,Research & Development,18,Life Sciences,1412,Male,Manufacturing Director,4,Single,19944,No,11,3,3,2,2
238,26-35,No,Travel_Rarely,660,Sales,7,Life Sciences,1492,Male,Sales Representative,3,Married,16192,No,13,3,3,1,0
239,26-35,No,Travel_Rarely,1029,Research & Development,16,Life Sciences,1529,Female,Healthcare Representative,2,Single,21195,No,19,3,1,11,3
240,26-35,No,Travel_Rarely,1402,Sales,28,Life Sciences,1554,Female,Sales Representative,3,Married,26204,No,23,4,3,5,4
241,26-35,No,Travel_Rarely,992,Research & Development,1,Medical,1564,Male,Laboratory Technician,1,Single,21731,No,19,3,3,3,1
242,26-35,Yes,Travel_Rarely,104,Research & Development,2,Life Sciences,1569,Female,Laboratory Technician,1,Divorced,26619,Yes,12,3,3,1,0
243,26-35,No,Travel_Rarely,670,Research & Development,10,Medical,1587,Female,Healthcare Representative,3,Single,4223,Yes,16,3,3,5,0
244,26-35,No,Travel_Rarely,750,Research & Development,28,Life Sciences,1596,Male,Laboratory Technician,3,Married,25348,No,17,3,2,10,6
245,26-35,No,Travel_Rarely,1349,Research & Development,7,Life Sciences,1601,Male,Laboratory Technician,4,Married,7713,No,18,3,2,1,0
246,26-35,No,Travel_Rarely,819,Research & Development,18,Life Sciences,1621,Male,Research Scientist,1,Married,26312,No,11,3,3,16,1
247,26-35,No,Non-Travel,208,Research & Development,8,Life Sciences,1630,Female,Healthcare Representative,3,Married,12250,No,12,3,3,14,2
248,26-35,Yes,Travel_Rarely,737,Sales,10,Medical,1639,Male,Sales Executive,1,Married,21530,No,17,3,3,13,6
249,26-35,Yes,Travel_Rarely,763,Sales,15,Medical,1645,Male,Sales Executive,4,Divorced,22098,Yes,14,3,2,2,2
250,26-35,Yes,Travel_Frequently,880,Sales,12,Other,1667,Male,Sales Executive,4,Single,10414,Yes,24,4,4,11,6
251,26-35,No,Travel_Frequently,146,Research & Development,2,Medical,1704,Male,Research Scientist,4,Single,13970,Yes,14,3,4,5,1
252,26-35,No,Travel_Rarely,1370,Research & Development,27,Life Sciences,1728,Male,Manufacturing Director,3,Married,5151,No,16,3,3,7,0
253,26-35,Yes,Travel_Rarely,303,Sales,27,Life Sciences,1797,Male,Sales Executive,4,Single,13492,Yes,18,3,3,10,7
254,26-35,No,Non-Travel,1180,Research & Development,2,Medical,1804,Male,Manufacturing Director,4,Divorced,24442,No,14,3,3,7,1
255,26-35,No,Travel_Rarely,185,Research & Development,23,Medical,1826,Male,Laboratory Technician,3,Married,9696,No,16,3,4,5,0
256,26-35,No,Travel_Rarely,219,Research & Development,16,Other,1886,Female,Manufacturing Director,2,Married,25388,Yes,11,3,3,3,0
257,26-35,No,Travel_Rarely,682,Sales,18,Medical,1945,Male,Sales Executive,1,Married,15975,No,16,3,1,5,0
258,26-35,No,Travel_Rarely,1224,Sales,7,Life Sciences,1962,Female,Sales Executive,4,Married,13586,Yes,11,3,3,10,0
259,26-35,No,TravelRarely,1490,Research & Development,11,Medical,2003,Male,Laboratory Technician,3,Married,20232,Yes,11,3,3,2,2
260,26-35,No,Travel_Rarely,1395,Research & Development,9,Medical,2008,Male,Research Scientist,3,Single,18698,No,19,3,3,10,0
261,26-35,No,Travel_Rarely,1146,Human Resources,26,Life Sciences,2040,Female,Human Resources,4,Single,16642,Yes,16,3,3,9,1
262,26-35,No,Travel_Frequently,1199,Research & Development,18,Life Sciences,2049,Male,Healthcare Representative,3,Married,24594,Yes,14,3,4,10,0
263,26-35,No,Travel_Rarely,287,Research & Development,1,Life Sciences,2052,Female,Research Scientist,4,Married,8952,No,12,3,3,4,1
264,36-45,No,Travel_Rarely,1299,Research & Development,27,Medical,13,Male,Healthcare Representative,3,Married,16577,No,13,3,2,7,7
265,36-45,Yes,Travel_Rarely,1218,Sales,9,Life Sciences,27,Male,Sales Representative,1,Single,6986,No,23,4,3,5,0
266,36-45,No,Travel_Rarely,852,Research & Development,5,Life Sciences,51,Female,Research Scientist,1,Married,13072,Yes,14,3,4,1,0
267,36-45,No,Travel_Rarely,1223,Research & Development,8,Technical Degree,83,Female,Healthcare Representative,3,Divorced,8202,No,13,3,3,17,12
268,36-45,No,Travel_Frequently,1195,Research & Development,11,Life Sciences,85,Male,Manufacturing Director,2,Single,22656,No,13,3,3,6,0
269,36-45,Yes,Travel_Rarely,318,Research & Development,9,Medical,90,Male,Research Scientist,3,Married,21777,Yes,17,3,2,1,0
270,36-45,No,Travel_Rarely,132,Research & Development,6,Life Sciences,97,Female,Laboratory Technician,4,Married,22002,No,12,3,3,1,0
271,36-45,No,Travel_Frequently,1467,Sales,11,Technical Degree,154,Female,Sales Executive,4,Married,22952,No,14,3,3,9,2
272,36-45,No,Travel_Rarely,922,Research & Development,3,Life Sciences,155,Female,Laboratory Technician,4,Divorced,2561,No,22,4,3,1,0
273,36-45,No,Travel_Rarely,216,Research & Development,6,Medical,178,Male,Manufacturing Director,2,Divorced,2819,No,20,4,3,3,0
274,36-45,No,Travel_Frequently,1480,Research & Development,3,Medical,238,Male,Laboratory Technician,2,Single,15062,No,12,3,2,8,7
275,36-45,No,Travel_Frequently,635,Research & Development,18,Medical,286,Female,Laboratory Technician,4,Single,7703,No,13,3,3,8,1
276,36-45,No,Travel_Rarely,1396,Research & Development,5,Life Sciences,304,Male,Laboratory Technician,2,Single,9945,No,16,3,4,13,3
277,36-45,No,Travel_Rarely,1403,Research & Development,6,Life Sciences,373,Male,Laboratory Technician,4,Married,20251,No,11,3,3,15,10
278,36-45,No,Travel_Rarely,506,Research & Development,3,Technical Degree,397,Male,Research Scientist,2,Single,26285,No,12,3,3,8,7
279,36-45,No,Travel_Frequently,566,Research & Development,18,Life Sciences,407,Male,Laboratory Technician,4,Married,7122,No,18,3,3,1,0
280,36-45,No,Non-Travel,1105,Research & Development,24,Life Sciences,419,Female,Laboratory Technician,2,Married,6927,No,15,3,3,9,0
281,36-45,No,Non-Travel,845,Sales,1,Medical,479,Female,Sales Executive,4,Single,15276,No,15,3,3,1,0
282,36-45,No,Travel_Frequently,541,Sales,3,Medical,481,Male,Sales Executive,4,Married,7246,No,11,3,3,13,1
283,36-45,No,Travel_Rarely,329,Research & Development,2,Life Sciences,501,Female,Research Scientist,3,Married,11868,No,13,3,3,2,2
284,36-45,No,Travel_Rarely,164,Sales,2,Medical,513,Male,Sales Executive,3,Married,3809,No,13,3,3,10,9
285,36-45,No,Non-Travel,635,Sales,10,Medical,592,Male,Sales Executive,4,Single,15318,No,14,3,2,10,9
286,36-45,No,Travel_Rarely,913,Research & Development,9,Medical,699,Male,Manufacturing Director,2,Divorced,13934,Yes,11,3,3,3,0
287,36-45,No,Non-Travel,427,Research & Development,8,Life Sciences,742,Female,Research Director,1,Married,20335,No,14,3,3,8,0
288,36-45,No,Non-Travel,1434,Sales,8,Life Sciences,789,Male,Sales Executive,1,Single,14229,No,15,3,3,10,0
289,36-45,No,Travel_Rarely,676,Research & Development,1,Other,823,Female,Manufacturing Director,2,Married,23361,No,15,3,3,9,0
290,36-45,No,Travel_Rarely,1041,Human Resources,13,Human Resources,829,Male,Human Resources,2,Married,25527,No,13,3,3,5,0
291,36-45,No,Travel_Rarely,928,Sales,1,Life Sciences,857,Male,Sales Executive,4,Married,2823,Yes,14,3,2,18,4
292,36-45,No,Travel_Rarely,1278,Human Resources,8,Life Sciences,878,Male,Human Resources,1,Married,8635,No,21,4,3,5,0
293,36-45,No,Travel_Rarely,1425,Research & Development,14,Life Sciences,924,Male,Healthcare Representative,4,Married,4821,Yes,17,3,2,16,4
294,36-45,No,Travel_Rarely,188,Research & Development,7,Other,949,Male,Research Scientist,4,Single,23293,No,18,3,3,6,0
295,36-45,No,Travel_Rarely,938,Research & Development,2,Medical,958,Male,Laboratory Technician,3,Single,12287,No,21,4,3,11,3
296,36-45,Yes,Travel_Rarely,530,Sales,3,Life Sciences,967,Male,Sales Executive,4,Married,5518,Yes,11,3,3,16,3
297,36-45,No,Non-Travel,1229,Sales,8,Technical Degree,990,Male,Sales Executive,4,Divorced,25952,No,13,3,3,7,0
298,36-45,Yes,Travel_Rarely,885,Research & Development,16,Life Sciences,1042,Female,Laboratory Technician,1,Single,8269,No,16,3,3,17,15
299,36-45,Yes,Travel_Rarely,660,Research & Development,15,Other,1052,Male,Laboratory Technician,3,Divorced,7858,No,14,3,2,1,0
300,36-45,No,Travel_Rarely,796,Research & Development,12,Medical,1073,Female,Manufacturing Director,4,Single,15669,No,11,3,2,14,7
301,36-45,No,Non-Travel,217,Research & Development,18,Life Sciences,1133,Male,Manufacturing Director,4,Single,23238,No,20,4,3,11,0
302,36-45,No,Travel_Rarely,917,Research & Development,6,Life Sciences,1221,Male,Laboratory Technician,3,Divorced,6865,No,14,3,3,7,1
303,36-45,No,Travel_Rarely,363,Research & Development,1,Technical Degree,1237,Female,Manufacturing Director,1,Divorced,4235,Yes,21,4,3,7,7
304,36-45,No,Travel_Frequently,469,Research & Development,3,Technical Degree,1257,Male,Research Scientist,2,Married,9256,No,12,3,2,11,0
305,36-45,No,Travel_Rarely,429,Research & Development,2,Life Sciences,1294,Female,Manufacturing Director,2,Single,2323,Yes,11,3,3,16,5
306,36-45,No,Travel_Rarely,325,Research & Development,10,Technical Degree,1312,Female,Healthcare Representative,3,Married,5747,No,12,3,3,7,1
307,36-45,No,Travel_Frequently,607,Sales,7,Marketing,1362,Female,Sales Executive,1,Married,2261,No,16,3,2,15,6
308,36-45,No,Travel_Rarely,1174,Sales,3,Marketing,1425,Female,Sales Executive,2,Single,20763,Yes,16,3,3,5,0
309,36-45,No,Travel_Rarely,172,Research & Development,4,Life Sciences,1435,Male,Laboratory Technician,4,Single,22604,No,16,3,2,10,1
310,36-45,No,Travel_Rarely,329,Sales,16,Marketing,1436,Female,Sales Executive,1,Married,13494,No,13,3,2,3,0
311,36-45,No,Travel_Rarely,1157,Sales,2,Life Sciences,1556,Male,Sales Representative,4,Single,17001,Yes,21,4,2,3,1
312,36-45,No,Travel_Rarely,884,Sales,1,Life Sciences,1585,Female,Sales Executive,3,Single,21447,No,13,3,3,1,0
313,36-45,No,Travel_Frequently,1302,Research & Development,6,Life Sciences,1594,Male,Laboratory Technician,1,Married,19711,Yes,13,3,3,3,0
314,36-45,No,Travel_Rarely,559,Research & Development,12,Life Sciences,1614,Female,Manufacturing Director,3,Married,12421,Yes,12,3,3,3,1
315,36-45,No,Travel_Rarely,711,Research & Development,5,Life Sciences,1651,Female,Healthcare Representative,1,Married,22792,No,12,3,3,3,0
316,36-45,No,Travel_Rarely,311,Research & Development,7,Life Sciences,1659,Male,Laboratory Technician,2,Single,10950,No,11,3,3,4,1
317,36-45,No,Non-Travel,894,Research & Development,1,Medical,1662,Female,Manufacturing Director,3,Married,15411,No,15,3,3,3,1
318,36-45,No,Travel_Rarely,1040,Research & Development,3,Life Sciences,1664,Male,Healthcare Representative,1,Divorced,26308,No,20,4,3,5,0
319,36-45,No,Travel_Rarely,1351,Research & Development,26,Life Sciences,1682,Male,Healthcare Representative,3,Married,7419,No,14,3,2,3,0
320,36-45,No,Travel_Rarely,530,Sales,2,Life Sciences,1710,Female,Sales Representative,4,Single,7439,No,15,3,2,13,6
321,36-45,Yes,Travel_Rarely,1456,Sales,13,Marketing,1733,Male,Sales Executive,1,Divorced,8658,Yes,13,3,3,2,2
322,36-45,No,Travel_Rarely,1383,Research & Development,10,Life Sciences,1790,Male,Healthcare Representative,1,Married,25949,Yes,13,3,3,12,5
323,36-45,No,Travel_Rarely,430,Research & Development,2,Other,1847,Female,Research Scientist,2,Married,19573,Yes,22,4,3,1,0
324,36-45,No,Travel_Rarely,1266,Sales,10,Technical Degree,1880,Female,Sales Executive,3,Married,6060,Yes,13,3,3,10,1
325,36-45,No,Travel_Frequently,1213,Human Resources,2,Human Resources,1890,Male,Human Resources,4,Single,4223,No,21,4,2,10,0
326,36-45,No,Travel_Rarely,335,Sales,17,Marketing,1908,Male,Sales Executive,2,Married,16822,No,16,3,1,4,1
327,36-45,No,Non-Travel,1351,Research & Development,9,Life Sciences,1949,Male,Laboratory Technician,2,Married,9238,No,22,4,3,5,0
328,36-45,No,Travel_Rarely,557,Sales,3,Medical,2024,Female,Sales Executive,4,Married,12695,No,19,3,3,9,3
329,36-45,No,Travel_Frequently,688,Research & Development,4,Life Sciences,2025,Female,Manufacturing Director,2,Divorced,9192,No,13,3,3,4,0
330,36-45,No,Non-Travel,301,Sales,15,Marketing,2036,Male,Sales Executive,4,Divorced,10436,No,24,4,2,15,11
331,36-45,No,Travel_Rarely,1120,Sales,11,Marketing,2045,Female,Sales Executive,4,Married,14369,No,13,3,2,6,0
332,36-45,No,Travel_Frequently,884,Research & Development,23,Medical,2061,Male,Laboratory Technician,4,Married,12290,No,17,3,3,5,0
333,36-45,No,Travel_Frequently,884,Research & Development,23,Medical,2061,Male,Laboratory Technician,4,Married,12290,No,17,3,3,5,0
334,36-45,Yes,Travel_Rarely,1373,Research & Development,2,Other,4,Male,Laboratory Technician,3,Single,2396,Yes,15,3,3,0,0
335,36-45,No,Travel_Rarely,408,Research & Development,19,Life Sciences,61,Male,Research Scientist,2,Married,10227,No,21,4,3,1,0
336,36-45,No,Travel_Rarely,1115,Research & Development,1,Life Sciences,77,Male,Manufacturing Director,3,Divorced,2689,No,18,3,4,7,0
337,36-45,No,Travel_Rarely,397,Research & Development,7,Medical,102,Male,Research Director,3,Single,25258,No,13,3,4,5,0
338,36-45,Yes,Travel_Rarely,807,Human Resources,6,Human Resources,133,Male,Human Resources,1,Divorced,23648,Yes,22,4,3,3,0
339,36-45,No,Non-Travel,1040,Research & Development,2,Life Sciences,139,Male,Healthcare Representative,4,Divorced,15850,No,14,3,4,1,0
340,36-45,No,Travel_Rarely,1189,Sales,3,Life Sciences,152,Male,Sales Executive,4,Single,14506,No,12,3,3,5,1
341,36-45,No,Travel_Rarely,290,Research & Development,21,Life Sciences,267,Male,Research Scientist,1,Married,22977,Yes,12,3,2,8,1
342,36-45,No,Travel_Frequently,663,Research & Development,11,Other,306,Male,Research Director,4,Divorced,10056,Yes,14,3,3,10,0
343,36-45,No,Travel_Frequently,319,Sales,4,Marketing,311,Male,Sales Representative,4,Divorced,2539,No,17,3,3,9,5
344,36-45,No,Travel_Rarely,1017,Research & Development,1,Medical,340,Female,Research Scientist,1,Married,18697,No,14,3,2,3,0
345,36-45,Yes,Travel_Frequently,504,Research & Development,10,Medical,342,Male,Manufacturing Director,3,Divorced,22573,No,11,3,3,1,0
346,36-45,No,Travel_Rarely,228,Sales,6,Medical,378,Male,Sales Executive,4,Married,22825,No,14,3,4,5,0
347,36-45,No,Non-Travel,728,Research & Development,1,Medical,380,Female,Research Director,4,Divorced,11677,Yes,18,3,3,5,0
348,36-45,No,Travel_Rarely,1372,Research & Development,1,Life Sciences,391,Female,Research Scientist,4,Single,15881,No,12,3,3,17,5
349,36-45,No,Travel_Frequently,889,Research & Development,9,Medical,403,Male,Research Scientist,4,Married,11411,Yes,12,3,2,4,1
350,36-45,No,Travel_Rarely,1192,Research & Development,5,Medical,460,Male,Manufacturing Director,4,Divorced,23177,No,16,3,2,6,0
351,36-45,No,Travel_Rarely,1319,Research & Development,6,Medical,474,Male,Research Scientist,1,Divorced,17001,Yes,13,3,3,7,6
352,36-45,No,Travel_Rarely,921,Research & Development,10,Medical,486,Female,Laboratory Technician,1,Married,17663,No,20,4,3,5,0
353,36-45,No,Travel_Rarely,1107,Research & Development,14,Life Sciences,515,Female,Laboratory Technician,1,Divorced,26914,No,12,3,2,18,12
354,36-45,No,Travel_Rarely,1305,Research & Development,10,Life Sciences,518,Male,Manufacturing Director,2,Single,21123,Yes,12,3,2,1,0
355,36-45,No,Non-Travel,1063,Research & Development,25,Medical,529,Female,Research Scientist,3,Married,23866,Yes,15,3,3,13,10
356,36-45,No,Travel_Rarely,799,Research & Development,1,Technical Degree,623,Female,Manufacturing Director,4,Single,23848,No,17,3,4,6,1
357,36-45,No,Non-Travel,142,Sales,9,Medical,626,Male,Sales Executive,2,Divorced,24666,No,13,3,3,9,7
358,36-45,No,Travel_Rarely,446,Research & Development,1,Life Sciences,635,Female,Manufacturing Director,2,Married,15701,No,12,3,2,6,4
359,36-45,No,Travel_Rarely,558,Sales,2,Marketing,656,Male,Sales Executive,3,Married,3010,Yes,11,3,2,3,1
360,36-45,No,Travel_Rarely,482,Research & Development,3,Other,689,Male,Manufacturing Director,3,Married,9606,No,15,3,3,10,7
